comment_id,post_id,user_id,comment_text,commented_at
554,6473,65,Great.,2024-08-31 10:26:14
555,729,65,Nice.,2023-05-25 22:17:07
556,5597,65,Well done.,2023-08-22 04:28:54
557,2977,65,Awesome.,2024-05-23 14:16:02
558,6647,65,Awesome.,2023-09-18 17:04:22
559,2727,65,Nice.,2024-09-03 09:16:38
560,1942,67,Not bad.,2023-12-16 02:44:55
561,1163,67,Good.,2024-04-24 01:30:37
562,3720,67,Not bad.,2023-05-26 15:46:55
563,1558,67,Interesting.,2023-12-03 06:20:42
564,630,67,Not bad.,2023-11-15 19:32:47
565,1932,67,Could be better.,2023-12-07 18:07:57
566,5230,67,Not bad.,2023-01-19 18:25:47
567,346,67,Awesome.,2024-05-18 18:13:21
568,6561,67,Well done.,2023-05-23 11:41:08
569,492,68,Amazing.,2023-01-06 20:21:18
570,2159,68,Interesting.,2024-01-16 06:32:31
571,2202,68,Good.,2024-03-16 14:06:18
572,4317,68,Amazing.,2024-07-20 00:06:42
573,6437,68,Great.,2024-04-07 05:37:37
574,1317,68,Nice.,2023-12-24 05:33:04
575,5173,68,Nice.,2024-11-04 03:49:08
576,791,68,Awesome.,2024-12-29 10:47:36
577,5185,68,Could be better.,2024-09-07 14:23:07
578,6106,68,Nice.,2023-06-25 02:52:44
579,1955,68,Could be better.,2023-07-11 03:11:39
580,3529,68,Not bad.,2023-06-03 17:26:28
581,1855,68,Amazing.,2023-03-10 10:07:05
582,2817,69,Not bad.,2023-12-09 16:47:45
583,6567,69,Awesome.,2023-10-28 09:12:40
584,5957,70,Good.,2023-11-07 19:42:20
585,3416,70,Great.,2023-06-29 02:18:03
586,1242,70,Not bad.,2024-08-28 07:06:15
587,4336,70,Well done.,2023-06-11 07:30:09
588,320,70,Amazing.,2024-08-11 06:44:26
589,6133,70,Amazing.,2024-02-21 07:26:06
590,2924,70,Could be better.,2023-12-16 19:34:23
591,1887,70,Not bad.,2024-04-28 11:50:06
592,4331,70,Well done.,2023-05-11 18:48:37
593,6021,70,Awesome.,2023-09-29 08:28:21
594,4944,70,Good.,2024-10-27 17:11:49
595,6716,70,Well done.,2023-11-05 20:45:49
596,141,71,Could be better.,2023-01-12 21:02:44
597,2323,71,Awesome.,2024-12-23 19:57:00
598,3376,71,Nice.,2024-09-22 18:55:19
599,4464,71,Amazing.,2023-07-17 10:28:35
600,2184,71,Amazing.,2023-02-02 02:50:22
601,6479,71,Great.,2023-03-17 04:54:16
602,4968,71,Could be better.,2023-02-01 16:18:12
603,5408,71,Awesome.,2023-11-24 03:32:41
604,2334,71,Well done.,2024-11-10 18:20:34
605,242,71,Not bad.,2023-01-20 09:19:23
606,1651,71,Awesome.,2023-10-21 12:22:22
607,6368,71,Not bad.,2023-08-01 09:42:49
608,3093,71,Nice.,2023-07-02 15:14:39
609,1767,71,Not bad.,2023-04-09 13:27:20
610,6661,72,Nice.,2024-03-01 11:32:34
611,1457,72,Could be better.,2024-09-23 12:05:16
612,6329,72,Awesome.,2023-03-04 18:55:57
613,126,72,Awesome.,2023-09-19 15:32:42
614,1418,72,Nice.,2023-11-07 11:22:40
615,3200,72,Well done.,2023-10-25 00:11:01
616,2002,72,Awesome.,2024-01-28 23:54:00
617,3456,72,Great.,2024-01-28 00:20:34
618,5037,72,Amazing.,2023-12-04 09:41:59
619,1717,72,Amazing.,2023-07-22 22:11:20
620,2642,72,Good.,2023-02-28 04:04:47
621,766,72,Awesome.,2024-04-07 00:24:01
622,5727,72,Not bad.,2023-06-18 22:51:10
623,5332,73,Amazing.,2024-08-11 16:40:09
624,3073,73,Great.,2023-01-22 02:58:39
625,340,73,Could be better.,2024-07-10 10:06:37
626,2016,73,Interesting.,2023-04-21 01:24:32
627,1343,73,Well done.,2024-05-29 19:08:15
628,4327,73,Amazing.,2024-11-17 15:50:00
629,2088,73,Good.,2024-04-22 07:17:15
630,6228,74,Good.,2024-03-29 18:59:13
631,532,74,Interesting.,2023-09-26 08:23:31
632,61,74,Interesting.,2024-08-25 10:33:46
633,55,74,Interesting.,2024-01-16 02:25:17
634,4762,74,Great.,2024-03-08 13:22:30
635,3206,75,Amazing.,2023-06-11 14:40:15
636,2305,75,Could be better.,2023-04-18 13:03:02
637,1190,75,Good.,2023-01-21 23:42:03
638,5916,75,Interesting.,2023-03-13 07:59:44
639,1334,75,Could be better.,2023-12-20 18:27:16
640,2853,75,Nice.,2024-11-09 17:51:37
641,5003,75,Well done.,2023-08-09 20:10:21
642,363,75,Could be better.,2024-08-16 08:02:37
643,2990,75,Not bad.,2024-10-10 23:16:31
644,3183,76,Could be better.,2023-10-27 13:30:17
645,6726,76,Well done.,2023-06-09 16:18:32
646,3467,76,Nice.,2023-12-14 02:30:08
647,6770,76,Good.,2023-05-28 02:32:24
648,6677,76,Nice.,2023-09-16 16:44:04
649,1428,76,Well done.,2023-05-15 23:11:19
650,5778,77,Not bad.,2024-01-26 13:45:30
651,3993,77,Interesting.,2023-05-13 08:08:49
652,2855,78,Good.,2023-03-28 01:49:24
653,4164,78,Not bad.,2023-12-23 22:46:36
654,1343,78,Good.,2024-03-22 11:23:15
655,5765,78,Could be better.,2024-01-27 13:23:57
656,1334,78,Nice.,2023-04-22 13:42:54
657,6832,78,Great.,2024-05-23 03:21:38
658,6406,78,Not bad.,2023-12-26 11:32:58
659,2576,78,Not bad.,2024-09-30 20:17:30
660,6440,78,Amazing.,2024-12-24 05:26:55
661,2686,78,Great.,2024-04-05 08:23:48
662,2906,78,Nice.,2024-03-14 12:51:17
663,4563,78,Good.,2023-11-20 11:16:18
664,3087,78,Amazing.,2024-08-09 20:00:41
665,4560,79,Not bad.,2023-02-14 00:33:28
666,2371,79,Could be better.,2023-07-13 16:15:51
667,1522,79,Great.,2023-05-16 13:02:27
668,5598,79,Great.,2024-09-10 20:54:25
669,960,79,Could be better.,2023-01-21 17:20:10
670,3430,79,Well done.,2024-10-12 05:05:36
671,1311,79,Well done.,2023-04-21 21:21:25
672,1888,79,Great.,2023-07-02 18:15:03
673,468,79,Awesome.,2023-04-19 18:09:30
674,1010,79,Awesome.,2023-12-04 06:20:05
675,1794,79,Awesome.,2023-11-25 07:15:27
676,228,80,Interesting.,2024-11-12 08:42:14
677,4409,80,Interesting.,2024-03-29 01:49:26
678,4446,80,Amazing.,2024-08-22 07:02:42
679,862,80,Interesting.,2023-07-04 19:05:28
680,2877,80,Awesome.,2024-01-14 15:56:32
681,4088,80,Great.,2023-09-13 23:45:10
682,5164,80,Could be better.,2023-10-10 11:30:15
683,6336,80,Great.,2023-05-03 10:15:41
684,5589,80,Well done.,2024-09-14 07:58:13
685,1273,80,Good.,2024-07-09 15:46:20
686,3627,80,Well done.,2023-03-14 23:49:32
687,5013,80,Great.,2024-01-28 19:20:38
688,4927,80,Could be better.,2023-02-09 11:07:25
689,2879,80,Awesome.,2023-01-14 08:40:16
690,655,80,Interesting.,2024-08-05 10:41:40
691,2530,81,Nice.,2023-09-20 19:35:22
692,3403,81,Could be better.,2024-04-16 09:46:08
693,4453,81,Could be better.,2024-07-20 23:00:02
694,1365,81,Great.,2024-10-07 16:45:31
695,6274,81,Nice.,2024-03-07 18:08:25
696,2383,81,Not bad.,2023-06-25 23:54:50
697,6403,81,Not bad.,2023-01-20 12:09:52
698,563,81,Well done.,2023-09-14 21:26:01
699,6368,81,Amazing.,2023-10-28 11:37:30
700,6710,81,Not bad.,2024-11-10 02:33:51
701,4376,81,Amazing.,2024-09-14 20:48:28
702,1701,81,Not bad.,2023-11-17 08:37:08
703,6561,81,Interesting.,2023-05-06 08:17:53
704,3797,81,Awesome.,2024-04-26 13:43:36
705,6803,82,Good.,2023-06-16 17:29:54
706,2525,82,Could be better.,2023-11-29 17:52:51
707,262,82,Awesome.,2023-08-28 08:22:13
708,1129,82,Good.,2024-02-28 17:38:28
709,392,82,Could be better.,2023-03-17 19:04:46
710,3346,82,Awesome.,2024-03-06 15:37:42
711,5809,82,Great.,2024-04-24 19:59:47
712,6940,82,Not bad.,2024-06-18 05:06:43
713,1376,82,Amazing.,2024-02-07 04:55:58
714,3179,82,Great.,2023-07-16 18:31:38
715,3230,82,Awesome.,2024-03-20 14:52:25
716,6406,82,Great.,2023-02-15 08:03:09
717,1975,82,Good.,2024-07-23 02:12:49
718,4257,82,Awesome.,2023-08-14 20:19:20
719,1885,83,Interesting.,2024-05-26 20:21:20
720,4833,83,Amazing.,2024-01-21 23:35:05
721,6285,83,Well done.,2024-02-25 09:54:17
722,4287,83,Awesome.,2023-02-21 11:04:57
723,44,83,Nice.,2023-03-29 20:01:35
724,4010,83,Great.,2023-05-08 23:38:54
725,4705,83,Could be better.,2023-05-14 06:54:04
726,2836,83,Good.,2024-11-20 10:49:03
727,4409,83,Good.,2024-04-04 04:11:41
728,1935,83,Good.,2023-03-02 17:43:47
729,479,84,Not bad.,2024-01-12 22:39:00
730,385,84,Great.,2023-01-05 02:36:17
731,3394,84,Amazing.,2023-03-24 11:04:34
732,224,85,Not bad.,2024-05-17 08:44:22
733,5137,85,Amazing.,2024-07-04 15:54:02
734,4285,85,Could be better.,2024-02-26 05:13:42
735,6598,85,Well done.,2023-09-29 21:28:04
736,1953,85,Awesome.,2023-12-19 19:40:58
737,36,85,Interesting.,2024-10-18 22:18:10
738,724,85,Amazing.,2023-07-15 21:28:58
739,4444,85,Nice.,2023-03-17 18:48:15
740,5940,85,Nice.,2023-02-17 06:58:18
741,5818,85,Great.,2024-03-12 12:00:26
742,6984,85,Not bad.,2024-11-09 09:46:32
743,2988,86,Nice.,2024-10-06 17:42:44
744,6932,86,Great.,2024-01-04 14:22:59
745,268,86,Good.,2024-11-11 08:37:37
746,3940,86,Nice.,2024-12-05 23:44:09
747,5042,86,Not bad.,2023-07-22 17:47:00
748,3090,86,Could be better.,2023-08-01 07:22:09
749,4540,86,Interesting.,2023-01-22 14:09:46
750,64,86,Interesting.,2024-11-09 07:12:47
751,1793,86,Not bad.,2023-02-23 21:39:16
752,283,87,Well done.,2023-11-13 02:16:44
753,6077,87,Well done.,2024-03-06 05:51:00
754,5003,87,Great.,2023-05-14 01:52:49
755,5419,87,Well done.,2023-06-26 21:29:44
756,2241,87,Amazing.,2023-02-11 06:21:02
757,4460,87,Awesome.,2024-11-19 06:09:00
758,1942,87,Could be better.,2023-02-27 21:01:22
759,6718,87,Could be better.,2023-02-14 11:45:50
760,961,87,Amazing.,2024-01-03 16:44:59
761,6270,87,Nice.,2023-07-29 20:59:26
762,2857,87,Good.,2024-06-05 09:38:18
763,4296,88,Interesting.,2023-03-11 19:28:56
764,3529,88,Awesome.,2024-05-28 11:14:13
765,1644,88,Interesting.,2024-06-19 18:13:13
766,1887,88,Not bad.,2023-11-20 16:04:15
767,2687,88,Could be better.,2023-08-21 07:34:30
768,1677,88,Well done.,2023-04-14 15:12:22
769,752,88,Interesting.,2024-10-30 02:48:31
770,1165,88,Good.,2024-10-29 20:40:09
771,1480,88,Awesome.,2023-11-01 00:56:39
772,4034,88,Could be better.,2023-07-08 12:43:38
773,6204,88,Awesome.,2023-10-07 02:17:03
774,1741,88,Good.,2024-04-27 23:06:39
775,3746,88,Great.,2023-10-05 11:12:22
776,5983,89,Well done.,2023-02-21 08:30:19
777,5524,89,Awesome.,2024-02-08 17:17:13
778,4042,89,Well done.,2024-07-18 12:37:08
779,4473,89,Amazing.,2023-09-07 16:46:03
780,459,89,Great.,2023-12-30 04:06:49
781,1824,89,Amazing.,2024-05-24 17:24:18
782,4078,89,Not bad.,2023-11-13 01:19:48
783,168,89,Awesome.,2024-03-23 05:31:14
784,5351,89,Not bad.,2024-02-13 14:16:20
785,3650,89,Nice.,2024-06-08 04:16:47
786,1443,89,Could be better.,2023-12-26 14:17:20
787,1206,89,Nice.,2024-01-31 03:05:02
788,4446,89,Good.,2023-06-29 08:46:31
789,4244,89,Amazing.,2023-04-02 02:13:54
790,1916,89,Not bad.,2024-04-18 02:44:47
791,2570,90,Great.,2024-05-01 13:00:45
792,4718,90,Well done.,2023-01-16 02:09:24
793,5342,90,Well done.,2024-12-21 14:09:21
794,2439,90,Interesting.,2024-01-29 08:16:52
795,3855,90,Nice.,2023-04-16 11:10:35
796,4000,90,Not bad.,2024-08-23 13:49:55
797,5027,90,Could be better.,2024-09-22 03:19:53
798,3543,90,Good.,2024-12-18 17:56:41
799,3571,90,Good.,2023-01-11 04:30:58
800,566,90,Amazing.,2023-09-21 04:46:27
801,2760,91,Interesting.,2024-03-25 19:36:53
802,786,91,Awesome.,2024-10-06 08:19:03
803,4444,91,Amazing.,2024-06-18 18:58:16
804,6264,91,Nice.,2024-11-01 23:27:15
805,6289,91,Amazing.,2023-03-13 10:59:03
806,6935,91,Awesome.,2023-11-26 10:39:45
807,5120,91,Could be better.,2024-05-29 21:48:43
808,74,91,Awesome.,2023-06-19 03:31:23
809,2793,92,Well done.,2023-03-22 10:10:48
810,6847,92,Interesting.,2024-04-19 14:25:28
811,6684,92,Could be better.,2023-06-10 21:43:22
812,5012,92,Could be better.,2024-10-04 05:48:10
813,366,92,Good.,2023-09-28 06:11:59
814,5970,92,Awesome.,2024-02-28 02:36:36
815,950,92,Not bad.,2023-04-14 00:28:14
816,4535,92,Well done.,2024-02-01 11:11:28
817,5820,92,Could be better.,2023-11-30 07:26:06
818,5712,92,Good.,2023-09-20 20:35:44
819,2023,92,Could be better.,2023-12-23 11:08:12
820,3352,92,Nice.,2024-12-08 02:23:01
821,5208,92,Not bad.,2024-05-21 00:39:55
822,1340,92,Could be better.,2023-11-12 16:21:22
823,6772,94,Good.,2024-02-07 18:28:07
824,2842,94,Amazing.,2024-06-07 19:16:11
825,6966,94,Nice.,2024-05-09 17:59:19
826,6534,94,Good.,2024-12-03 05:49:12
827,3418,94,Well done.,2023-06-16 18:29:27
828,4818,95,Great.,2024-01-26 02:35:23
829,6712,95,Well done.,2023-01-02 01:24:56
830,6916,95,Not bad.,2023-12-17 14:07:40
831,4254,95,Great.,2024-04-19 16:36:25
832,935,95,Well done.,2024-09-07 05:01:48
833,6772,95,Great.,2024-12-03 10:37:06
834,2687,95,Amazing.,2023-09-11 16:34:58
835,3516,95,Well done.,2023-07-21 10:00:35
836,3029,95,Amazing.,2024-01-12 12:52:38
837,2341,95,Good.,2024-04-07 14:56:31
838,6993,95,Great.,2024-06-23 09:42:45
839,2957,95,Great.,2024-08-11 23:19:43
840,6684,95,Not bad.,2023-06-21 14:43:44
841,2193,95,Awesome.,2023-04-15 04:21:46
842,3284,96,Well done.,2024-10-24 11:25:09
843,4555,96,Interesting.,2024-10-23 11:52:13
844,11,97,Not bad.,2024-06-17 20:00:09
845,1979,97,Could be better.,2023-03-10 20:35:28
846,647,97,Amazing.,2024-06-01 12:18:38
847,55,97,Awesome.,2023-03-27 16:54:23
848,1746,97,Well done.,2023-08-19 06:27:23
849,3504,97,Good.,2023-06-23 02:04:07
850,304,97,Awesome.,2024-09-23 10:28:31
851,5366,97,Interesting.,2024-04-16 13:51:21
852,4255,97,Not bad.,2024-08-28 03:23:49
853,1190,97,Well done.,2024-03-24 19:40:43
854,5357,97,Nice.,2023-10-30 06:28:03
855,761,97,Nice.,2024-11-13 05:07:48
856,926,97,Well done.,2023-10-28 16:12:24
857,5149,98,Great.,2023-10-01 15:38:27
858,5391,98,Great.,2023-12-02 03:38:23
859,1664,98,Well done.,2023-10-13 14:08:44
860,337,99,Awesome.,2023-06-13 20:21:00
861,1597,100,Not bad.,2024-08-04 19:08:32
862,4602,100,Great.,2024-06-09 21:41:28
863,6101,100,Good.,2023-10-04 00:02:07
864,2606,100,Could be better.,2023-03-08 03:18:57
865,6499,100,Could be better.,2023-12-24 19:20:35
866,2525,100,Nice.,2024-11-26 14:32:36
867,5805,100,Interesting.,2023-09-27 01:21:05
868,786,100,Amazing.,2023-01-15 22:41:51
869,2287,100,Good.,2024-10-06 04:59:33
870,4461,100,Not bad.,2023-09-05 01:50:35
871,5938,100,Nice.,2024-06-15 19:50:40
872,3778,100,Great.,2024-05-31 05:28:11
873,5811,100,Nice.,2023-04-01 06:12:28
874,6378,101,Great.,2023-10-23 07:15:48
875,1874,101,Awesome.,2023-03-04 04:37:12
876,118,101,Well done.,2024-04-24 15:45:05
877,3509,101,Interesting.,2023-07-15 06:49:38
878,5760,101,Awesome.,2023-06-11 14:51:08
879,3522,101,Great.,2024-01-01 17:53:09
880,1723,101,Not bad.,2023-04-09 04:37:53
881,2973,101,Not bad.,2024-06-05 22:30:25
882,4196,102,Awesome.,2024-09-07 21:38:32
883,6473,102,Could be better.,2023-01-26 00:25:53
884,6619,102,Nice.,2023-11-06 02:24:27
885,512,102,Great.,2023-09-17 01:08:39
886,5000,102,Great.,2024-11-22 05:31:34
887,6977,102,Nice.,2024-09-09 20:27:11
888,1702,102,Amazing.,2023-03-27 21:07:20
889,3556,102,Nice.,2024-03-01 13:32:15
890,6693,103,Not bad.,2023-05-23 21:27:05
891,4233,104,Amazing.,2023-06-17 00:28:35
892,6484,104,Amazing.,2023-12-09 10:48:44
893,3911,104,Well done.,2024-06-30 01:26:19
894,5132,104,Awesome.,2024-10-09 02:38:44
895,2126,105,Could be better.,2023-11-14 09:31:23
896,2463,105,Interesting.,2023-03-10 13:41:43
897,707,105,Not bad.,2024-02-01 05:39:03
898,6073,105,Could be better.,2023-10-19 16:14:45
899,5781,105,Nice.,2023-11-26 18:00:16
900,1773,106,Could be better.,2024-12-05 21:54:20
901,171,107,Well done.,2023-08-10 20:14:56
902,287,107,Could be better.,2024-07-07 05:02:35
903,6860,107,Awesome.,2024-05-08 22:09:38
904,2975,107,Awesome.,2023-07-08 08:14:24
905,3789,107,Interesting.,2024-09-14 09:25:10
906,5972,108,Good.,2024-10-15 04:39:08
907,5026,108,Great.,2023-09-10 12:04:55
908,3972,108,Good.,2023-06-29 22:42:51
909,6274,108,Amazing.,2023-03-04 23:48:02
910,5726,108,Not bad.,2023-01-07 18:00:51
911,4588,108,Good.,2023-04-28 18:11:37
912,5782,108,Great.,2023-08-27 07:11:39
913,4003,108,Not bad.,2023-01-06 09:00:56
914,6264,108,Awesome.,2024-08-13 05:04:23
915,869,108,Not bad.,2023-09-20 11:15:51
916,5824,108,Interesting.,2024-04-08 15:09:43
917,1665,108,Not bad.,2023-11-19 09:08:09
918,4435,108,Good.,2023-04-10 17:43:15
919,2546,109,Amazing.,2024-07-14 18:02:32
920,144,109,Could be better.,2024-01-28 13:24:39
921,1311,109,Well done.,2024-04-06 19:20:04
922,725,109,Interesting.,2024-12-13 16:06:46
923,1122,109,Could be better.,2024-12-05 15:49:38
924,527,109,Could be better.,2023-05-08 11:12:12
925,331,109,Nice.,2023-04-10 13:15:01
926,1175,109,Could be better.,2023-03-24 18:28:29
927,1541,109,Nice.,2023-03-21 13:13:09
928,727,110,Interesting.,2024-08-20 07:28:45
929,5728,110,Amazing.,2024-06-22 21:49:35
930,3488,110,Not bad.,2024-11-14 12:26:23
931,5242,110,Not bad.,2023-06-08 01:02:12
932,1862,110,Good.,2024-08-19 21:54:57
933,2116,110,Great.,2023-12-27 04:40:58
934,4056,110,Not bad.,2024-09-18 18:21:07
935,6301,110,Amazing.,2023-02-08 07:49:24
936,1468,111,Not bad.,2024-01-13 22:58:43
937,4390,111,Amazing.,2024-12-21 20:26:22
938,501,111,Nice.,2023-07-19 03:55:29
939,4172,111,Could be better.,2023-12-05 13:24:45
940,6902,111,Could be better.,2024-12-17 01:18:05
941,4502,111,Could be better.,2024-09-21 06:29:12
942,5983,111,Good.,2023-05-09 16:24:05
943,6886,111,Great.,2024-05-05 21:58:28
944,5439,111,Could be better.,2023-11-28 15:10:02
945,5026,111,Not bad.,2023-01-13 14:37:14
946,1838,111,Not bad.,2023-05-12 20:51:52
947,958,112,Not bad.,2024-01-05 00:23:05
948,6024,112,Could be better.,2023-11-16 05:48:40
949,1959,112,Amazing.,2023-05-19 16:53:03
950,680,112,Could be better.,2023-08-27 17:02:34
951,6128,112,Great.,2024-06-20 15:21:02
952,4067,112,Good.,2023-02-06 11:33:56
953,732,112,Good.,2024-02-10 09:11:08
954,5420,112,Interesting.,2023-02-13 00:24:36
955,4950,112,Well done.,2024-01-09 19:53:52
956,3424,113,Amazing.,2024-11-27 18:08:44
957,5076,113,Interesting.,2024-12-16 03:29:50
958,5468,113,Nice.,2023-12-20 13:27:32
959,4158,113,Well done.,2024-12-15 08:46:28
960,6195,113,Nice.,2024-11-20 00:43:32
961,1763,113,Nice.,2024-06-23 10:11:26
962,446,113,Great.,2023-12-19 11:21:45
963,2731,113,Amazing.,2024-12-04 00:46:19
964,2705,113,Nice.,2023-02-16 15:28:05
965,2290,113,Not bad.,2024-11-23 07:16:56
966,2435,114,Well done.,2023-10-24 03:59:20
967,5731,114,Great.,2024-01-30 15:10:24
968,875,114,Amazing.,2023-04-16 02:46:51
969,2801,114,Well done.,2024-11-02 18:06:59
970,4496,114,Great.,2024-05-23 03:00:23
971,5677,114,Could be better.,2024-03-15 01:24:18
972,6972,114,Interesting.,2024-04-16 04:58:44
973,5803,114,Good.,2024-05-09 14:07:30
974,5701,114,Amazing.,2024-03-22 15:35:13
975,1253,114,Great.,2024-12-01 15:58:36
976,2317,114,Good.,2024-06-17 06:40:19
977,2885,114,Interesting.,2023-08-07 01:25:27
978,1381,114,Amazing.,2023-04-30 08:53:59
979,1348,114,Interesting.,2024-08-23 13:05:58
980,261,114,Could be better.,2023-04-03 21:25:33
981,6459,115,Awesome.,2024-07-30 01:58:31
982,1499,115,Well done.,2023-06-30 05:16:39
983,2761,115,Well done.,2023-08-03 20:38:52
984,1714,115,Interesting.,2023-10-09 23:08:24
985,667,115,Nice.,2024-01-07 17:55:45
986,6968,115,Awesome.,2024-07-06 17:37:00
987,1955,115,Interesting.,2024-03-13 21:56:41
988,6265,115,Good.,2024-12-03 12:17:16
989,2705,115,Good.,2023-03-01 17:02:05
990,1316,115,Well done.,2024-06-17 04:51:39
991,297,115,Awesome.,2023-08-16 11:49:38
992,6355,116,Amazing.,2024-10-14 02:49:54
993,6119,116,Good.,2024-06-25 09:50:45
994,346,116,Nice.,2024-06-24 12:10:39
995,346,117,Not bad.,2023-04-21 15:48:42
996,944,117,Nice.,2023-12-08 02:25:07
997,515,117,Well done.,2023-05-13 20:20:45
998,4943,117,Good.,2024-10-07 15:38:06
999,590,117,Awesome.,2023-12-03 21:22:28
1000,4375,117,Awesome.,2023-04-29 19:07:14
1001,3668,117,Could be better.,2023-01-01 18:44:55
1002,960,117,Great.,2024-11-12 01:04:55
1003,2200,118,Awesome.,2023-09-19 17:08:34
1004,277,118,Not bad.,2023-04-27 01:32:53
1005,534,118,Awesome.,2024-04-25 04:03:37
1006,4571,118,Well done.,2023-03-12 02:12:58
1007,3561,118,Nice.,2024-08-12 13:37:13
1008,3503,118,Interesting.,2023-11-26 21:52:04
1009,2656,119,Amazing.,2024-05-12 07:52:30
1010,6490,119,Nice.,2024-07-12 16:35:20
1011,2160,120,Great.,2024-09-10 11:52:03
1012,736,120,Could be better.,2023-07-01 23:35:36
1013,6203,120,Nice.,2023-07-30 10:37:58
1014,1206,120,Amazing.,2023-11-09 20:28:24
1015,5202,120,Awesome.,2024-10-17 12:13:21
1016,2353,120,Amazing.,2023-01-02 13:25:18
1017,6394,120,Great.,2024-05-19 18:59:59
1018,2674,120,Interesting.,2023-05-23 10:48:13
1019,3781,120,Awesome.,2023-07-04 16:21:08
1020,5962,120,Amazing.,2023-04-10 02:16:00
1021,6746,121,Nice.,2023-12-09 09:46:55
1022,3771,121,Interesting.,2023-03-01 08:07:25
1023,141,121,Well done.,2024-12-24 06:02:46
1024,1824,121,Well done.,2024-06-25 15:33:09
1025,5114,121,Well done.,2024-04-23 10:33:42
1026,4671,122,Interesting.,2024-05-03 00:14:44
1027,3749,122,Interesting.,2024-12-21 19:23:09
1028,6994,123,Great.,2024-11-10 18:01:59
1029,917,123,Good.,2024-07-29 22:11:23
1030,4936,123,Nice.,2024-06-02 08:17:50
1031,2248,123,Awesome.,2024-05-10 00:45:20
1032,1480,123,Well done.,2023-07-01 04:33:08
1033,5960,124,Great.,2024-01-06 02:42:24
1034,4243,124,Interesting.,2024-06-08 22:48:22
1035,6256,124,Nice.,2024-09-03 08:03:50
1036,2966,124,Interesting.,2023-12-27 06:10:02
1037,298,124,Awesome.,2023-11-24 00:23:20
1038,3603,125,Could be better.,2023-09-28 10:43:45
1039,3663,125,Nice.,2023-05-05 20:57:38
1040,5726,125,Amazing.,2024-10-24 01:44:41
1041,2100,125,Could be better.,2024-07-17 08:53:38
1042,3119,125,Could be better.,2023-01-31 03:19:17
1043,3454,125,Not bad.,2024-03-05 15:31:05
1044,3884,125,Good.,2024-02-12 13:51:29
1045,4514,125,Great.,2023-06-14 20:37:31
1046,5556,126,Great.,2024-08-02 22:53:07
1047,2700,126,Good.,2023-05-21 11:30:46
1048,4278,126,Not bad.,2023-10-25 05:49:48
1049,5761,126,Amazing.,2024-10-09 11:15:27
1050,5911,126,Could be better.,2024-04-15 04:14:33
1051,2462,126,Good.,2023-02-24 16:31:44
1052,3981,126,Amazing.,2024-11-15 13:20:12
1053,767,126,Well done.,2023-11-30 17:10:05
1054,5866,127,Could be better.,2023-03-21 22:00:55
1055,424,127,Not bad.,2023-01-20 18:47:44
1056,6412,127,Interesting.,2024-10-05 03:12:44
1057,333,128,Interesting.,2023-05-10 02:58:45
1058,3175,128,Not bad.,2024-04-25 13:25:04
1059,2558,128,Not bad.,2024-03-18 06:00:19
1060,5175,128,Good.,2023-06-13 09:12:27
1061,1286,128,Amazing.,2024-05-03 03:14:11
1062,1550,129,Great.,2024-08-21 14:06:55
1063,4254,129,Great.,2023-12-25 01:54:06
1064,1724,129,Not bad.,2023-10-14 10:41:13
1065,6604,129,Nice.,2023-08-20 11:20:45
1066,1253,129,Interesting.,2024-01-21 13:30:48
1067,6129,129,Nice.,2023-08-15 18:25:07
1068,4640,129,Interesting.,2024-05-25 07:03:15
1069,6189,129,Nice.,2024-01-26 06:24:45
1070,5834,129,Good.,2024-07-02 09:44:37
1071,5473,130,Amazing.,2024-12-19 06:28:30
1072,1042,130,Great.,2024-01-14 00:27:57
1073,6113,130,Interesting.,2024-04-08 18:58:08
1074,397,130,Great.,2023-07-30 05:34:02
1075,2739,130,Interesting.,2023-02-09 10:41:59
1076,3456,130,Well done.,2023-11-03 21:20:04
1077,1349,130,Nice.,2024-11-12 13:05:17
1078,1896,130,Could be better.,2023-08-23 12:31:20
